datetime_round,lat,lon,sog_knots,cog_deg,stw_knots,awa_deg,aws_knots,heading_deg,twa_raw,twa,tack
2025-07-26 14:15:46,53.298052166666665,-6.093215,4.44,325.11,5.95,337.0,13.491666666666667,321.61538461538464,298.61538461538464,61.38461538461536,port
2025-07-26 14:15:47,53.298064616666665,-6.0932365,4.402,322.889,6.033333333333333,337.0,13.5,320.7692307692308,297.7692307692307,62.23076923076928,port
2025-07-26 14:15:48,53.298077066666664,-6.093258,4.364,320.668,6.116666666666667,321.0,8.3,319.9230769230769,280.9230769230769,79.0769230769231,port
2025-07-26 14:15:49,53.298089516666664,-6.0932794999999995,4.3260000000000005,318.447,6.2,330.0,11.0,319.0769230769231,289.0769230769231,70.9230769230769,port
2025-07-26 14:15:50,53.298101966666664,-6.093300999999999,4.288,316.226,6.1499999999999995,339.0,13.7,318.2307692307692,297.2307692307693,62.76923076923072,port
2025-07-26 14:15:51,53.29811441666667,-6.093322499999999,4.25,314.005,6.1,339.3333333333333,13.633333333333333,317.38461538461536,296.71794871794873,63.28205128205127,port
2025-07-26 14:15:52,53.29812686666667,-6.093344,4.212,311.784,6.0,339.6666666666667,13.566666666666666,316.53846153846155,296.2051282051282,63.794871794871824,port
2025-07-26 14:15:53,53.29813931666667,-6.0933655,4.1739999999999995,309.563,5.8,340.0,13.5,315.6923076923077,295.6923076923076,64.30769230769238,port
2025-07-26 14:15:54,53.29815176666667,-6.093387,4.136,307.342,5.6,338.3333333333333,12.566666666666666,314.84615384615387,293.1794871794872,66.82051282051282,port
2025-07-26 14:15:55,53.29816421666667,-6.0934085,4.098,305.121,5.633333333333333,336.6666666666667,11.633333333333333,314.0,290.66666666666674,69.33333333333326,port
2025-07-26 14:15:56,53.29817666666667,-6.09343,4.06,302.9,5.666666666666667,335.0,10.700000000000001,314.22222222222223,289.2222222222222,70.77777777777783,port
2025-07-26 14:15:57,53.298194333333335,-6.09346575,3.985,308.875,5.7,333.3333333333333,9.766666666666667,314.44444444444446,287.7777777777778,72.22222222222217,port
2025-07-26 14:15:58,53.298212,-6.0935015,3.91,314.85,5.65,331.6666666666667,8.833333333333334,314.6666666666667,286.33333333333337,73.66666666666663,port
2025-07-26 14:15:59,53.29822061111111,-6.093514777777778,3.8233333333333333,316.1433333333334,5.6000000000000005,330.0,7.9,314.8888888888889,284.8888888888889,75.11111111111109,port
2025-07-26 14:16:00,53.29822922222222,-6.093528055555556,3.736666666666667,317.43666666666667,5.55,328.0,8.1,315.1111111111111,283.1111111111111,76.88888888888891,port
2025-07-26 14:16:01,53.29823783333333,-6.0935413333333335,3.65,318.73,5.5,328.6666666666667,8.333333333333334,315.3333333333333,284.0,76.0,port
2025-07-26 14:16:02,53.298250833333334,-6.093561,3.71,318.27,5.45,329.3333333333333,8.566666666666666,315.55555555555554,284.8888888888889,75.11111111111109,port
2025-07-26 14:16:03,53.298266250000005,-6.093588958333333,3.7525,318.5825,5.4,330.0,8.8,315.77777777777777,285.7777777777778,74.22222222222217,port
2025-07-26 14:16:04,53.29828166666667,-6.093616916666667,3.795,318.895,5.3500000000000005,335.5,11.25,316.0,291.5,68.5,port
2025-07-26 14:16:05,53.29829708333334,-6.093644875,3.8375,319.2075,5.3,341.0,13.7,316.6,297.6,62.39999999999998,port
2025-07-26 14:16:06,53.2983125,-6.093672833333334,3.88,319.52,5.25,341.0,13.833333333333332,317.2,298.20000000000005,61.799999999999955,port
2025-07-26 14:16:07,53.298323133333334,-6.093688966666667,3.898,318.304,5.2,341.0,13.966666666666667,317.8,298.79999999999995,61.200000000000045,port
2025-07-26 14:16:08,53.298333766666666,-6.0937051,3.916,317.08799999999997,5.140000000000001,341.0,14.1,318.4,299.4,60.60000000000002,port
2025-07-26 14:16:09,53.298344400000005,-6.0937212333333335,3.934,315.872,5.08,340.5,14.1,319.0,299.5,60.5,port
2025-07-26 14:16:10,53.29835503333334,-6.093737366666667,3.952,314.656,5.0200000000000005,340.0,14.1,318.8,298.79999999999995,61.200000000000045,port
2025-07-26 14:16:11,53.29836566666667,-6.0937535,3.97,313.44,4.96,340.0,14.1,318.6,298.6,61.39999999999998,port
2025-07-26 14:16:12,53.29837906666667,-6.093775,3.978,313.998,4.9,340.0,14.1,318.4,298.4,61.60000000000002,port
2025-07-26 14:16:13,53.29839246666667,-6.0937965,3.986,314.556,4.92,340.0,14.1,318.2,298.20000000000005,61.799999999999955,port
2025-07-26 14:16:14,53.29840586666666,-6.093818000000001,3.9939999999999998,315.11400000000003,4.94,339.5,14.0,318.0,297.5,62.5,port
2025-07-26 14:16:15,53.29841926666666,-6.0938395000000005,4.002,315.672,4.96,339.0,13.9,317.6774193548387,296.6774193548388,63.322580645161224,port
2025-07-26 14:16:16,53.29843266666666,-6.093861,4.01,316.23,4.98,338.6666666666667,13.933333333333334,317.35483870967744,296.02150537634407,63.97849462365593,port
2025-07-26 14:16:17,53.29844683333333,-6.0938833,4.061999999999999,315.35400000000004,5.0,338.3333333333333,13.966666666666667,317.03225806451616,295.36559139784947,64.63440860215053,port
2025-07-26 14:16:18,53.298460999999996,-6.0939056,4.114,314.478,5.1000000000000005,338.0,14.0,316.7096774193548,294.7096774193549,65.29032258064512,port
2025-07-26 14:16:19,53.29847516666667,-6.0939279,4.1659999999999995,313.60200000000003,5.2,338.5,14.15,316.38709677419354,294.88709677419354,65.11290322580646,port
2025-07-26 14:16:20,53.298489333333336,-6.0939502,4.218,312.726,5.2,339.0,14.3,316.06451612903226,295.0645161290322,64.9354838709678,port
2025-07-26 14:16:21,53.2985035,-6.0939725,4.27,311.85,5.2,333.0,11.65,315.741935483871,288.741935483871,71.25806451612902,port
2025-07-26 14:16:22,53.29852216666667,-6.094003555555555,4.1866666666666665,312.09333333333336,5.2,327.0,9.0,315.4193548387097,282.41935483870975,77.58064516129025,port
2025-07-26 14:16:23,53.298540833333334,-6.094034611111111,4.103333333333333,312.33666666666664,5.2,331.3333333333333,10.666666666666666,315.0967741935484,286.4301075268818,73.56989247311822,port
2025-07-26 14:16:24,53.2985595,-6.094065666666666,4.02,312.58,5.2,335.6666666666667,12.333333333333334,314.7741935483871,290.4408602150538,69.55913978494618,port
2025-07-26 14:16:25,53.298566,-6.094077166666667,4.079999999999999,312.935,5.2,340.0,14.0,314.4516129032258,294.45161290322585,65.54838709677415,port
2025-07-26 14:16:26,53.2985725,-6.094088666666667,4.14,313.29,5.2,337.6,12.94,314.1290322580645,291.72903225806454,68.27096774193546,port
2025-07-26 14:16:27,53.29859883333334,-6.0941355,4.21,312.75,5.2,335.2,11.879999999999999,313.80645161290323,289.0064516129032,70.99354838709678,port
2025-07-26 14:16:28,53.298607875,-6.094153958333333,4.1899999999999995,313.8025,5.2,332.8,10.82,313.48387096774195,286.2838709677419,73.7161290322581,port
2025-07-26 14:16:29,53.29861691666667,-6.094172416666667,4.17,314.85499999999996,5.2,330.4,9.76,313.16129032258067,283.5612903225806,76.43870967741941,port
2025-07-26 14:16:30,53.29862595833333,-6.094190875,4.1499999999999995,315.90749999999997,5.275,328.0,8.7,312.83870967741933,280.8387096774193,79.16129032258073,port
2025-07-26 14:16:31,53.298635,-6.094209333333334,4.13,316.96,5.3500000000000005,328.2,8.719999999999999,312.51612903225805,280.7161290322581,79.2838709677419,port
2025-07-26 14:16:32,53.298662666666665,-6.094252833333333,4.09,316.06,5.425,328.4,8.74,312.19354838709677,280.5935483870967,79.40645161290331,port
2025-07-26 14:16:33,53.298671375,-6.09427025,4.0325,314.4375,5.5,328.6,8.76,311.8709677419355,280.4709677419355,79.52903225806449,port
2025-07-26 14:16:34,53.29868008333333,-6.094287666666666,3.975,312.815,5.4,328.8,8.780000000000001,311.5483870967742,280.3483870967742,79.65161290322578,port
2025-07-26 14:16:35,53.29868879166667,-6.094305083333333,3.9175,311.1925,5.425,329.0,8.8,311.2258064516129,280.2258064516129,79.77419354838707,port
2025-07-26 14:16:36,53.2986975,-6.0943225,3.86,309.57,5.45,328.5,8.6,310.9032258064516,279.4032258064516,80.59677419354841,port
2025-07-26 14:16:37,53.298708600000005,-6.094348383333333,3.7889999999999997,308.896,5.475,328.0,8.4,310.5806451612903,278.58064516129025,81.41935483870975,port
2025-07-26 14:16:38,53.2987197,-6.094374266666667,3.718,308.222,5.5,332.6666666666667,10.133333333333333,310.258064516129,282.92473118279577,77.07526881720423,port
2025-07-26 14:16:39,53.2987308,-6.094400149999999,3.647,307.548,5.4,337.3333333333333,11.866666666666667,309.93548387096774,287.26881720430106,72.73118279569894,port
2025-07-26 14:16:40,53.2987419,-6.094426033333333,3.576,306.87399999999997,5.4,342.0,13.6,309.61290322580646,291.61290322580646,68.38709677419354,port
2025-07-26 14:16:41,53.298753000000005,-6.094451916666666,3.505,306.2,5.4,331.0,8.6,309.2903225806452,280.2903225806451,79.70967741935488,port
2025-07-26 14:16:42,53.2987641,-6.0944778,3.4339999999999997,305.526,5.4,337.5,10.85,308.96774193548384,286.4677419354839,73.5322580645161,port
2025-07-26 14:16:43,53.2987752,-6.0945036833333335,3.363,304.852,5.28,344.0,13.1,308.64516129032256,292.64516129032256,67.35483870967744,port
2025-07-26 14:16:44,53.2987863,-6.094529566666666,3.292,304.178,5.16,334.0,8.1,308.3225806451613,282.3225806451612,77.67741935483878,port
2025-07-26 14:16:45,53.2987974,-6.09455545,3.221,303.50399999999996,5.04,334.25,8.175,308.0,282.25,77.75,port
2025-07-26 14:16:46,53.2988085,-6.094581333333333,3.15,302.83,4.92,334.5,8.25,308.8636363636364,283.3636363636364,76.63636363636363,port
2025-07-26 14:16:47,53.29881619444444,-6.094598166666667,3.163333333333333,304.06,4.8,334.75,8.325000000000001,309.72727272727275,284.47727272727275,75.52272727272725,port
2025-07-26 14:16:48,53.29882388888889,-6.094615,3.1766666666666667,305.28999999999996,4.75,335.0,8.4,310.59090909090907,285.590909090909,74.40909090909099,port
2025-07-26 14:16:49,53.29883158333333,-6.094631833333333,3.19,306.52,4.7,338.5,10.35,311.45454545454544,289.9545454545455,70.0454545454545,port
2025-07-26 14:16:50,53.29883927777777,-6.094648666666666,3.203333333333333,307.75,4.74,342.0,12.3,312.3181818181818,294.31818181818176,65.68181818181824,port
2025-07-26 14:16:51,53.29884697222222,-6.0946655,3.216666666666667,308.97999999999996,4.78,331.0,7.8,313.1818181818182,284.18181818181824,75.81818181818176,port
2025-07-26 14:16:52,53.298854666666664,-6.094682333333333,3.23,310.21,4.82,328.5,7.699999999999999,314.04545454545456,282.5454545454545,77.4545454545455,port
2025-07-26 14:16:53,53.298871749999996,-6.094702291666667,3.35,313.2725,4.86,326.0,7.6,314.90909090909093,280.909090909091,79.09090909090901,port
2025-07-26 14:16:54,53.29888883333333,-6.09472225,3.47,316.335,4.9,331.5,9.95,315.77272727272725,287.27272727272725,72.72727272727275,port
2025-07-26 14:16:55,53.29890591666667,-6.094742208333333,3.59,319.3975,4.966666666666667,337.0,12.3,316.6363636363636,293.6363636363636,66.36363636363637,port
2025-07-26 14:16:56,53.298923,-6.0947621666666665,3.71,322.46,5.033333333333333,334.0,11.55,317.5,291.5,68.5,port
2025-07-26 14:16:57,53.29893791666667,-6.0947794166666664,3.94,325.415,5.1,331.0,10.8,318.3636363636364,289.3636363636364,70.63636363636363,port
2025-07-26 14:16:58,53.29895283333333,-6.094796666666666,4.17,328.37,5.25,328.0,10.05,319.22727272727275,287.22727272727275,72.77272727272725,port
2025-07-26 14:16:59,53.29896483333333,-6.094811333333333,4.1875,326.6475,5.4,325.0,9.3,320.09090909090907,285.090909090909,74.90909090909099,port
2025-07-26 14:17:00,53.29897683333333,-6.094826,4.205,324.925,5.4,322.0,8.55,320.95454545454544,282.9545454545455,77.0454545454545,port
2025-07-26 14:17:01,53.29898883333333,-6.094840666666666,4.2225,323.2025,5.46,319.0,7.8,321.8181818181818,280.81818181818176,79.18181818181824,port
2025-07-26 14:17:02,53.29900083333333,-6.094855333333333,4.24,321.48,5.5200000000000005,318.5,7.75,322.6818181818182,281.18181818181824,78.81818181818176,port
2025-07-26 14:17:03,53.29901733333333,-6.094874629629629,4.25,321.9611111111111,5.58,318.0,7.7,323.54545454545456,281.5454545454545,78.4545454545455,port
2025-07-26 14:17:04,53.29903383333333,-6.094893925925926,4.26,322.44222222222226,5.640000000000001,333.0,12.4,324.40909090909093,297.409090909091,62.59090909090901,port
2025-07-26 14:17:05,53.299050333333334,-6.094913222222222,4.2700000000000005,322.92333333333335,5.7,328.8,11.42,325.27272727272725,294.0727272727272,65.9272727272728,port
2025-07-26 14:17:06,53.299066833333335,-6.094932518518519,4.28,323.40444444444444,5.9,324.6,10.44,326.1363636363636,290.73636363636365,69.26363636363635,port
2025-07-26 14:17:07,53.29908333333333,-6.094951814814815,4.29,323.8855555555556,5.875,320.4,9.459999999999999,327.0,287.4,72.60000000000002,port
2025-07-26 14:17:08,53.29909983333333,-6.094971111111112,4.3,324.3666666666667,5.8500000000000005,316.2,8.48,327.0,283.20000000000005,76.79999999999995,port
2025-07-26 14:17:09,53.29911633333333,-6.0949904074074075,4.3100000000000005,324.84777777777776,5.825,312.0,7.5,325.5,277.5,82.5,port
2025-07-26 14:17:10,53.29913283333333,-6.095009703703704,4.32,325.3288888888889,5.8,319.3333333333333,9.333333333333334,324.0,283.33333333333326,76.66666666666674,port
2025-07-26 14:17:11,53.29914933333333,-6.095029,4.33,325.81,5.775,326.6666666666667,11.166666666666666,324.0,290.66666666666674,69.33333333333326,port
2025-07-26 14:17:12,53.2991686,-6.0950546333333335,4.356,324.876,5.75,334.0,13.0,324.0,298.0,62.0,port
2025-07-26 14:17:13,53.299187866666664,-6.095080266666667,4.382,323.942,5.7250000000000005,331.2,12.06,324.0,295.20000000000005,64.79999999999995,port
2025-07-26 14:17:14,53.29920713333333,-6.0951059,4.408,323.008,5.7,328.4,11.120000000000001,323.5,291.9,68.10000000000002,port
